paper_i,paper_j 
9711143,9706079
9711143,9710085
9711143,9704104
9711143,9711083
9711143,9703166
9711143,9710034
9711143,9706099
9605184,9602022
9605184,9602052
9605184,9601036
9605184,9603161
9605184,9511030
9605184,9603037
9605184,9602097
9605184,9603003
9605184,9602114
9605184,9501030
9708037,9704087
9708037,9707123
9708037,9704089
9708037,9612087
9708037,9707250
9708037,9611042
9708037,9703030
9708037,9611230
9708037,9704018
9708037,9707217
9708037,9707093
9708037,9705162
9708037,9707158
9708037,9703201
9708037,9707079
9708037,9707019
9708037,9612223
9708037,9603126
9708037,9410167
9708037,9702136
9708037,9705110
9708037,9703166
9708037,9611050
9708037,9705221
9708037,9604055
9708037,9610125
9708037,9704127
9708039,9602022
9708039,9603161
9708039,9602114
9708039,9611042
9708039,9703030
9708039,9705120
9708039,9707250
9708039,9608024
9708039,9706130
9808169,9611190
9808169,9606130
9808169,9705240
9808169,9604034
9808169,9711155
9808169,9605046
9808169,9611160
9808169,9710248
9808169,9303160
9808169,9807091
9808169,9702012
9808169,9707090
9808169,9808124
9808169,9807034
9808168,9606185
9808168,9703216
9808168,9603061
9808168,9808149
9808168,9806125
9808168,9803131
9808168,9706100
9808168,9712213
9808168,9612051
9808168,9512078
9808168,9806104
9808168,9806194
9808168,9602043
9808168,9703030
9808168,9806199
9808168,9207011
9808168,9802150
9808168,9707093
9808168,9704112
9808168,9611125
9808168,9607235
9808168,9610172
9808168,9704195
9808168,9804085
9808168,9607149
9808168,9804058
9808168,9504147
9808168,9605234
9808168,9708099
9808168,9601029
9808168,9805014
9808168,9806021
9808168,9804111
9808161,9804184
9808161,9604178
9808161,9611230
9808161,9711200
9808161,9604041
9808161,9802150
9808161,9803054
9808161,9806159
9808161,9605150
9808161,9808139
9808161,9604129
9808161,9712145
9808161,9712143
9808161,9703166
9808161,9611222
9808161,9712028
9808161,9708118
9808161,9705030
9808161,9803232
9808161,9805096
9808161,9705199
9808161,9705044
9808161,9705232
9808161,9803214
9512078,9510225
9512078,9512062
9512078,9512059
9512078,9511030
9604041,9602022
9604041,9410167
9604041,9508155
9604041,9604034
9604041,9510182
9604041,9512059
9604041,9602064
0110007,0107031
0110007,0106247
0110007,0109213
0110007,0106191
0110007,0108119
0110007,9601029
0110007,0002145
0110007,9711200
0110007,0107067
0110007,9806146
0110007,0106209
0110007,0107134
0110007,0107169
0110007,0106184
0110007,0103171
0110007,0007146
0110007,0002230
0110007,0106113
0110007,0102077
0110007,0109057
0110006,9310015
0110006,9403067
0110006,9510083
0110006,0007011
0110006,9910053
0110006,9907183
0110006,0003232
0110006,9701078
0110006,0103023
0110006,0008203
0110006,9609112
0110002,9810188
0110002,0011009
0110002,0105245
0110002,0008149
0110002,9803194
0110002,0012222
0110002,0105059
0110002,0103099
0110002,9703030
0110002,9905195
0110002,0105228
0110002,0012198
0110002,0010108
0110002,9902102
0110002,9907140
0110002,9303143
0110002,9812088
0110002,9910053
0110002,0012210
0110002,9805019
0110002,0105168
0110002,9208027
0110002,9210065
9709139,9704087
9709139,9610251
9709139,9704089
9709139,9512059
9709139,9707250
9709139,9708085
9709139,9611042
9709139,9506126
9709139,9703030
9709139,9702108
9709139,9709118
9709139,9704018
9709139,9708022
9709139,9707217
9709139,9701162
9709139,9707093
9709139,9705221
9709139,9707079
9709139,9603003
9709139,9603126
9709139,9410167
9709139,9709015
9709139,9702136
9709139,9608109
9709139,9705117
9709139,9708037
9709139,9604055
9709139,9705044
9709139,9707259
9709139,9706194
0105007,0001206
0105007,0011006
0105007,0007029
0105007,0009199
0105007,0101027
0105007,0104023
0105007,0008192
0105007,0008188
0105007,0004133
0105007,0005230
0105006,0104190
0105006,0011008
0105006,0102080
0105006,9911136
0105006,9804085
0105006,0003136
0105006,9711081
0105006,0010165
0105006,9708089
0105006,0101001
0105006,0008186
0105006,9803140
0105006,0007067
0105006,0004072
0105006,0006239
0105006,9907100
0105006,9910053
0105006,9605016
0105006,0101219
0105006,0005174
0105006,0012137
0105006,9711078
0105006,9902059
0105006,0007157
0105005,0002170
0105005,0103230
0105005,9906188
0105005,0011193
0105005,9812067
0105005,0104016
0105005,9711200
0105005,0004063
0105005,9910011
0105005,0005182
0105005,9910016
0105005,0008081
0105005,0003203
0105005,9910150
0105005,9701128
0105005,9807150
0105005,0011077
0105005,0104026
0105005,9905085
0105005,9302122
0105005,0004102
0105005,0010137
0105005,9803171
0105005,9707209
0105005,0004148
0201128,0110064
0201128,0110234
0201128,0106247
0201128,0112045
0201128,0106191
0201128,0201004
0201128,0112152
0201128,0110108
0201128,0107134
0201128,0111093
0201128,0112253
0201128,0103171
0201128,0112002
0201128,0106113
0201128,0111217
0201128,9903238
0201128,0112218
0201128,0109057
0201127,0007177
0201127,9902071
0201127,9801087
0201127,9806051
0201127,0002091
0201127,0105255
0201127,0112205
0201127,0104049
0201127,0104262
0201127,9908018
0201127,0102023
0201127,0007053
0201127,0112013
0201127,0111057
9901152,9805018
9901152,9808183
9901152,9704197
9901152,9802026
9901152,9801183
9901152,9803209
9901152,9805136
9901152,9901105
0106146,9610024
0106146,9911253
0106146,0103064
0106146,0102077
0106146,0102156
0106146,9806199
0106146,0003184
0106146,9303160
0106146,0009137
0106146,0009096
0106146,9711006
0106146,0001127
0106146,9808124
0106146,9805120
0106146,9607051
9607139,9605154
9607139,9603150
9607139,9602114
9607139,9605200
9607139,9508058
9607139,9607020
9607139,9606087
9607139,9603161
9607139,9511030
9607139,9604055
9607139,9512062
9607139,9512059
9607139,9603003
9607139,9606036
9607139,9512181
9801036,9603140
9801036,9610026
9801036,9709010
9801036,9703166
9801036,9702083
9801036,9603073
9801036,9709001
9801036,9711156
9801036,9708017
9801036,9703180
9801036,9701123
9801036,9707174
9801036,9702198
9801036,9609116
9801036,9604034
9801036,9609219
0207278,0203163
0207278,9710121
0207278,9810188
0207278,0107138
0207278,0206108
0207278,0207234
0207278,9904207
0207278,0201028
0207278,0105204
0207278,0205074
0207278,0105155
0207278,9606139
0207278,0203019
0207278,0112147
0207278,0105097
0207278,0202124
0207278,0107166
0207278,0012156
0207278,0007024
0207278,0107143
0207278,0111025
0207278,0205147
0207278,0203187
0207278,0204074
0207278,9812135
0207278,0110271
0207278,0204079
9805113,9704043
9805113,9707244
9805113,9708157
9805113,9612089
9805113,9704044
9805113,9803006
9805113,9711143
9805113,9604035
9805113,9802121
9805113,9706082
9805113,9701042
9805113,9705036
9805113,9701088
9805113,9706109
9805113,9611026
9805113,9706127
9805113,9612236
9805112,9804124
9805112,9703210
9805112,9802150
9805112,9803051
9805112,9803054
9805112,9705117
9805112,9511030
9805112,9711200
9805112,9611230
9805112,9804126
9805112,9512059
9805112,9803001
9805112,9803197
9805112,9804184
9805112,9805096
9805112,9712086
9805112,9803214
9805112,9801020
9402031,9202002
9402031,9205037
9402031,9204011
9402031,9205046
9402031,9210021
9402031,9203056
9402031,9201039
9402031,9206051
9402031,9203059
9402031,9202014
0101020,9905111
0101020,0011146
0101020,0011023
0101020,0007191
0101020,9907219
0101020,9810244
0101020,0002159
0101020,9811230
0101020,0009139
0101020,0003183
0101020,9807080
0101020,9912107
0101020,0011193
0101020,9805171
0101020,9808075
0101020,9711200
0101020,9805131
0101020,9802150
0101020,0010088
0101020,9905104
0101020,0012011
0101020,0011077
0101020,9911161
0101020,9906070
0101020,0102172
0101020,9908162
0101020,0101013
0101020,9803051
0101020,9911096
0101020,9810201
0101027,0011156
0101027,0006215
0101027,0007029
0101027,0011006
0101027,0001206
0101027,0012129
0101027,0004133
0101027,0004124
0101026,9905111
0101026,0007191
0101026,9909058
0101026,0009156
0101026,9909134
0101026,9909070
0101026,0007234
0101026,9805171
0101026,9711200
0101026,9802150
0101026,9906194
0101026,0007062
0101026,9909047
0101026,0003151
0101026,0002160
0101026,9909103
0101026,0001206
0101026,0009015
0101026,0007018
0101026,9806087
0101026,0010054
0101026,0004003
0101026,0001193
0101026,9806217
0101026,0002226
0101026,0011086
9907123,9802185
9907123,9709180
9907123,9611190
9907123,9802016
9907123,9811214
9907123,9702166
9907123,9804126
9907123,9510023
9907123,9702094
9907123,9502057
9907123,9711200
9907123,9902022
9907123,9903172
9907123,9806032
9907123,9509066
9907123,9907026
9907123,9701128
9907123,9612143
9907123,9802150
9907123,9511037
9907123,9709192
9907123,9806015
9907123,9901018
9907123,9503020
9907123,9711132
9907123,9411210
9907123,9506077
9907123,9804038
9907123,9709062
9907123,9709053
9907123,9603086
9907123,9711108
9907123,9501075
9907123,9812055
9907123,9905111
9907123,9811131
9907123,9806146
9907123,9902131
9907123,9703136
9907123,9802168
9907123,9705025
9907123,9712062
0207027,9911114
0207027,9611197
0207027,0110071
0207027,0109063
0207027,9906200
0207027,0003085
0207027,9603042
0207027,9609017
0207027,0104200
0207027,0003263
0207027,0205155
0207027,9704151
0207027,0105229
0207027,9611230
0207027,0102122
0207027,9802067
0207027,0107162
0207027,0110028
0207027,0103067
0207027,9510222
0207027,0203173
0207027,0011017
0207027,0104147
0207027,0108120
0207027,0104259
0207027,9704104
0207027,0205144
0207027,9207094
0207027,0201093
0207027,9810201
9601164,9401139
9601164,9406198
9601164,9508064
9601164,9504047
9601164,9510086
9601164,9412184
9601164,9410167
9601164,9511098
9601164,9504027
9601164,9501030
9601168,9510224
9601168,9511126
9601168,9205110
9601168,9508155
9601168,9303139
9601168,9510129
9601168,9510183
9601168,9512017
9601168,9512161
9702093,0208020
9702093,9604097
9702093,9605042
9702093,9604178
9702093,9602022
9702093,9601036
9702093,9609176
9702093,9606176
9702093,9607201
9702093,9607041
9702093,9605150
9702093,9607105
9702093,9603037
9702093,9604129
9702093,9612121
9702093,9311038
9702093,9611137
9702093,9602114
9702093,9603161
9702093,9611050
9702093,9412184
9702093,9605184
9702093,9607229
9702093,9603003
9702093,9608117
9702093,9602052
9702093,9701019
0211139,0003136
0211139,0106014
0211139,9910053
0211139,0006062
0211139,0202118
0211139,0101126
0211139,9712185
0211139,9704089
0211139,9809045
0211139,0202021
0211139,9812239
0211139,0205185
0211138,0202111
0211138,0203140
0211138,0203082
0211138,9905111
0211138,9709220
0211138,0203229
0211138,0206204
0211138,0003136
0211138,0208029
0211138,0101126
0211138,0207190
0211138,0203255
0211138,9803209
0211138,0208114
0211138,9909098
0211138,0202021
0211138,0209081
0211138,9802042
0211138,9904095
0211138,9911068
0211138,0211029
0211138,0207264
0211138,0209009
0211138,0205213
0211138,0008015
0211138,0206070
0211138,0208161
0211138,0204033
0211138,0205185
9702094,9612207
9702094,9611197
9702094,9611190
9702094,9605150
9702094,9508155
9702094,9603086
9702094,9510228
9702094,9604034
9702094,9505105
9702094,9603042
9702094,9402044
9702094,9612052
0211131,0207174
0211131,0209255
0211131,0107007
0211131,0202030
0211131,0207132
0211131,0105059
0211131,0211012
0211131,0106036
0211131,0108150
0211131,0002237
0211131,0012251
0211131,0106010
0211131,0202045
0211131,0201136
0211131,0008252
0211131,0205275
0211131,9912249
0211131,0204260
0211131,0204012
0211131,0205218
0211131,0111129
0211131,0112169
0211131,9910004
0211131,0204239
9702099,9610172
9702099,9611050
9702099,9611042
9702099,9610125
9702099,9610250
9702099,9607149
9702099,9701187
9702099,9606139
9702099,9611165
9702099,9605016
9702099,9611174
9702099,9609017
9702099,9612223
0211135,9909058
0211135,0002159
0211135,0201270
0211135,0001159
0211135,0001131
0211135,9909134
0211135,9909070
0211135,9912164
0211135,0104056
0211135,0004111
0211135,0105207
0211135,9711200
0211135,9910117
0211135,9802150
0211135,9909047
0211135,9806051
0211135,0105158
0211135,9903026
0211135,9904017
0211135,0001082
0211135,0101119
0211135,0007018
0211135,0008112
0211135,9803235
0211135,0001071
0211135,0112136
0008019,0002158
0008019,9912047
0008019,0006193
0008019,9802150
0008019,0005204
0008019,0004038
0008019,9903217
0008019,9711200
0008019,9911041
0008019,9512062
0008019,9908038
0008019,9810188
0008019,9802085
0008019,9802068
0008019,9908019
0008019,9908142
9701019,9612192
9701019,0208020
